ZONA;DISTRITO;PROVINCIA;CANTON;PARROQUIA;TIPO_EDUCACION;AMIE;LONGITUD;LATITUD;INSTITUCION;SOSTENIMIENTO;JURISDICCIÓN;RÉGIMEN;ZONA INEC;NIVEL DE EDUCACIÓN;Nro, de niños y niños de 3 y 4 años (AMIE 23-24);AUX_AÑO DE DOTACIÓN;AUX_T. IE;MD_AÑO DE DOTACIÓN;MD_PARALELOS;MD_MONTO USD$;M_AÑO DE DOTACIÓN;M_TIPO DE AMBIENTE;M_MONTO USD$;JE_AÑO DE DOTACIÓN;JE_CANTIDAD;JE_MONTO USD$;Aux_IE_Material
5;201;BOLIVAR;GUARANDA;ANGEL POLIBIO CHAVES;Ordinario;200015;-79.0011543927;-1.59701734077;UNIDAD EDUCATIVA ANGEL POLIBIO CHAVES;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;156;2027;1;2027;8;23346.08;2027;8;12224.00;;;;ML_Mo
5;201;BOLIVAR;GUARANDA;JULIO E. MORENO (CATANAHUAN GRANDE);Ordinario;200126;-79.0328664013;-1.59213839271;EEB CARLOS  GUALBERTO GALARZA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;12;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
5;201;BOLIVAR;GUARANDA;SALINAS;Ordinario;200131;-79.0163235546;-1.40442369857;UNIDAD EDUCATIVA DEL MILENIO INTERCULTURAL SALINAS;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;33;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
5;201;BOLIVAR;GUARANDA;SIMIATUG;Ordinario;200185;-78.9606467519;-1.29023555644;UNIDAD EDUCATIVA FELIX GRANJA GAMAZO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;14;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
5;201;BOLIVAR;GUARANDA;SIMIATUG;Ordinario;200207;-79.0167964428;-1.29770357749;UNIDAD EDUCATIVA SIMON RODRIGUEZ;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;10;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
5;201;BOLIVAR;GUARANDA;SAN LUIS DE PAMBIL;Ordinario;200219;-79.2406007824;-1.23302305514;UNIDAD EDUCATIVA  DIEGO DE ALMAGRO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;84;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
5;202;BOLIVAR;CHILLANES;SAN JOSE DEL TAMBO (TAMBOPAMBA);Ordinario;200333;-79.2375512745;-1.95568758586;EEB DARIO C GUEVARA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;69;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
5;203;BOLIVAR;CHIMBO;ASUNCION (ASANCOTO);Ordinario;200363;-79.0386704281;-1.66664027836;UNIDAD EDUCATIVA LA ASUNCION;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;20;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
5;203;BOLIVAR;SAN MIGUEL;BALSAPAMBA;Ordinario;200543;-79.1741606527;-1.76503749918;UNIDAD EDUCATIVA 8 DE  NOVIEMBRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;27;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;ELOY ALFARO (SAN FELIPE);Ordinario;500024;-78.6155360921;-0.943473421139;ESCUELA DE EDUCACION BASICA CLUB ROTARIO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;71;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
3;501;COTOPAXI;LATACUNGA;IGNACIO FLORES (PARQUE FLORES);Ordinario;500032;-78.6086495236;-0.938603631717;UNIDAD EDUCATIVA ONCE DE NOVIEMBRE;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;155;2027;1;2027;6;17509.56;2027;6;9168.00;2027;1;5748.00;ML_Mo_JE
3;501;COTOPAXI;LATACUNGA;ELOY ALFARO (SAN FELIPE);Ordinario;500039;-78.6408948513;-0.879484854128;UNIDAD EDUCATIVA RAMON PAEZ;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;61;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;IGNACIO FLORES (PARQUE FLORES);Ordinario;500047;-78.6140232035;-0.94021120626;UNIDAD EDUCATIVA DR JOSE MARIA VELASCO IBARRA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;100;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;ALAQUEZ (ALAQUES);Ordinario;500124;-78.5970573502;-0.864862038081;UNIDAD EDUCATIVA MANUEL GONZALO ALBAN RUMAZO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;49;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;GUAYTACAMA (GUAITACAMA);Ordinario;500143;-78.6447472731;-0.809190109357;ESCUELA DE EDUCACION BASICA RIOBAMBA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;28;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;JOSEGUANGO BAJO;Ordinario;500154;-78.5940332655;-0.817458185808;UNIDAD EDUCATIVA FELIX VALENCIA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;32;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;MULALO;Ordinario;500158;-78.5802796772;-0.781302190599;UNIDAD EDUCATIVA MULALO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;68;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;MULALO;Ordinario;500166;-78.57533351;-0.729975046781;UNIDAD EDUCATIVA GRAL LEONIDAS PLAZA GUTIERREZ;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;22;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;POALO;Ordinario;500174;-78.672676113;-0.883206015978;UNIDAD EDUCATIVA POALO - GARCIA MORENO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;18;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;SAN JUAN DE PASTOCALLE;Ordinario;500183;-78.6094925488;-0.710703439579;UNIDAD EDUCATIVA  CORONEL GERMÃNICO RIBADENEIRA VALENCIA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;25;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;SAN JUAN DE PASTOCALLE;Ordinario;500184;-78.5943353787;-0.710225471274;UNIDAD EDUCATIVA QUITO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;18;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;SAN JUAN DE PASTOCALLE;Ordinario;500185;-78.6301632966;-0.617218479108;UNIDAD EDUCATIVA ATANASIO VITERI KAROLYS;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;18;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;SAN JUAN DE PASTOCALLE;Ordinario;500186;-78.6386656176;-0.731690350597;UNIDAD EDUCATIVA PASTOCALLE;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;68;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;SAN JUAN DE PASTOCALLE;Ordinario;500191;-78.6201356832;-0.72360826445;ESCUELA DE EDUCACION BASICA RAFAEL CAJIAO ENRÃQUEZ;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;15;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;TANICUCHI;Ordinario;500201;-78.6368350801;-0.779056644903;UNIDAD EDUCATIVA MARCO AURELIO SUBIA MARTINEZ - BATALLA DE PANUPALI;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;133;2027;1;2027;6;17509.56;2027;6;9168.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;TANICUCHI;Ordinario;500210;-78.6175588053;-0.756718327296;UNIDAD EDUCATIVA JUAN MANUEL LASSO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;59;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
3;501;COTOPAXI;LATACUNGA;TOACASO;Ordinario;500221;-78.6830941289;-0.756980075373;UNIDAD EDUCATIVA TOACASO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;67;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
3;502;COTOPAXI;LA MANA;EL CARMEN;Ordinario;500240;-79.2197077809;-0.931935169279;UNIDAD EDUCATIVA  FEDERACIÃ“N DEPORTIVA DE COTOPAXI;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;100;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
3;502;COTOPAXI;LA MANA;LA MANA;Ordinario;500245;-79.2316057797;-0.942421987098;UNIDAD EDUCATIVA LA MANA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;179;2027;1;2027;7;20427.82;2027;7;10696.00;2027;1;5748.00;ML_Mo_JE
3;502;COTOPAXI;LA MANA;EL TRIUNFO;Ordinario;500286;-79.2705503549;-0.942315070929;UNIDAD EDUCATIVA DR NESTOR MOGOLLON LOPEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;42;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;502;COTOPAXI;LA MANA;LA MANA;Ordinario;500287;-79.2258397597;-0.939507212992;UNIDAD EDUCATIVA NARCISO CERDA MALDONADO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;125;2027;1;2027;5;14591.30;2027;5;7640.00;;;-;ML_Mo
3;502;COTOPAXI;LA MANA;GUASAGANDA (CAB. EN GUASAGANDA CENTRO);Ordinario;500318;-79.1566976965;-0.802991491573;UNIDAD EDUCATIVA  GUASAGANDA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;24;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;503;COTOPAXI;PANGUA;MORASPUNGO;Ordinario;500399;-79.266265338;-1.10874246317;UNIDAD  EDUCATIVA  GUAPARA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;47;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
3;504;COTOPAXI;PUJILI;PUJILI;Ordinario;500472;-78.6937969236;-0.958159280394;UNIDAD EDUCATIVA PUJILI;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;48;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;504;COTOPAXI;PUJILI;LA VICTORIA;Ordinario;500550;-78.6924676852;-0.916905665106;UNIDAD EDUCATIVA 14 DE OCTUBRE - VICENTE ROCAFUERTE;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;29;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
3;504;COTOPAXI;PUJILI;TINGO;Ordinario;500568;-79.1609541023;-0.880416835674;UNIDAD EDUCATIVA DIGNA MARIA BEATRIZ CERDA NETO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;31;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;506;COTOPAXI;SALCEDO;SAN MIGUEL;Ordinario;500621;-78.5884869918;-1.04487856359;UNIDAD EDUCATIVA FEDERICO GONZALEZ SUAREZ;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;122;2027;1;2027;5;14591.30;2027;5;7640.00;;;-;ML_Mo
3;506;COTOPAXI;SALCEDO;ANTONIO JOSE HOLGUIN (SANTA LUCIA);Ordinario;500632;-78.6041463205;-1.09894903211;UNIDAD EDUCATIVA IGNACIO FLORES;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;43;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;506;COTOPAXI;SALCEDO;CUSUBAMBA;Ordinario;500640;-78.6999124843;-1.06997044575;UNIDAD EDUCATIVA CUSUBAMBA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;30;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;506;COTOPAXI;SALCEDO;MULALILLO;Ordinario;500648;-78.6210794465;-1.09286104144;UNIDAD EDUCATIVA LUIS A MARTINEZ;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;63;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
3;506;COTOPAXI;SALCEDO;MULLIQUINDIL (SANTA ANA);Ordinario;500658;-78.5646396572;-1.03305825821;UNIDAD EDUCATIVA EMILIO TERAN;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;38;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;506;COTOPAXI;SALCEDO;PANSALEO;Ordinario;500665;-78.5797251512;-1.09205944353;UNIDAD EDUCATIVA NÃ‰STOR MOGOLLÃ“N;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;17;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;506;COTOPAXI;SALCEDO;PANSALEO;Ordinario;500667;-78.5994480655;-1.06658456179;UNIDAD EDUCATIVA JOSE MEJÃA LEQUERICA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;23;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;504;COTOPAXI;SAQUISILI;SAQUISILI;Ordinario;500674;-78.6699372646;-0.839350937352;ESCUELA DE EDUCACION BASICA REPUBLICA DE COLOMBIA;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;94;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
3;505;COTOPAXI;SIGCHOS;SIGCHOS;Ordinario;500716;-78.8856733308;-0.698724016992;UNIDAD EDUCATIVA DEL MILENIO SIGCHOS;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;62;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
3;505;COTOPAXI;SIGCHOS;CHUGCHILLAN;Ordinario;500772;-78.9227901632;-0.800627270435;UNIDAD EDUCATIVA JUAN JOSÃ‰ FLORES;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;15;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;505;COTOPAXI;SIGCHOS;PALO QUEMADO;Ordinario;500803;-78.9233517046;-0.374672742112;UNIDAD EDUCATIVA JUAN SALINAS;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;11;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;505;COTOPAXI;SIGCHOS;LAS PAMPAS;Ordinario;500838;-79.1294877169;-0.546616577018;UNIDAD EDUCATIVA JORGE WASHINGTON;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;18;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;IGNACIO FLORES (PARQUE FLORES);Ordinario;500855;-78.6048029578;-0.933356412203;UNIDAD EDUCATIVA LUIS FERNANDO RUIZ;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;102;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
3;501;COTOPAXI;LATACUNGA;TOACASO;Ordinario;500857;-78.7228811393;-0.748377037563;UNIDAD EDUCATIVA CORONEL HECTOR ESPINOSA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;16;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;504;COTOPAXI;PUJILI;PUJILI;Ordinario;500900;-78.7004391591;-0.95798596071;UNIDAD EDUCATIVA BELISARIO QUEVEDO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;164;2027;1;2027;7;20427.82;2027;7;10696.00;2027;1;5748.00;ML_Mo_JE
3;601;CHIMBORAZO;RIOBAMBA;LIZARZABURU;Ordinario;600013;-78.6734201047;-1.64608222103;ESCUELA DE EDUCACION BASICA GRAL JUAN LAVALLE;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;150;2027;1;2027;6;17509.56;2027;6;9168.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;LIZARZABURU;Ordinario;600021;-78.6692409181;-1.66165999679;ESCUELA DE EDUCACION BASICA SAN FELIPE NERI;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB;92;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
3;601;CHIMBORAZO;RIOBAMBA;LIZARZABURU;Ordinario;600024;-78.670313323;-1.65658580081;UNIDAD EDUCATIVA CAMILO GALLEGOS TOLEDO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;72;2027;1;2027;3;8754.78;2027;3;4584.00;2027;1;5748.00;ML_Mo_JE
3;601;CHIMBORAZO;RIOBAMBA;LIZARZABURU;Ordinario;600044;-78.6493348021;-1.67953439666;UNIDAD EDUCATIVA ONCE DE NOVIEMBRE;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;105;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
3;601;CHIMBORAZO;RIOBAMBA;MALDONADO;Ordinario;600110;-78.6394265311;-1.67929315096;UNIDAD EDUCATIVA  LICEO POLICIAL CHIMBORAZO;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;35;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;VELASCO;Ordinario;600166;-78.6468378815;-1.66628424567;UNIDAD EDUCATIVA  MIGUEL ANGEL LEON PONTON;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;206;2027;1;2027;8;23346.08;2027;8;12224.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;SAN LUIS;Ordinario;600215;-78.6414864467;-1.70705372516;UNIDAD EDUCATIVA MILTON REYES;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;31;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;601;CHIMBORAZO;RIOBAMBA;VELOZ;Ordinario;600232;-78.6484542124;-1.67991518922;UNIDAD EDUCATIVA  ISABEL DE GODIN;FISCAL;Intercultural;SIERRA;Urbana;Inicial/EGB/Bachillerato;180;2027;1;2027;6;17509.56;2027;6;9168.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;LICAN;Ordinario;600282;-78.7075036217;-1.65341431363;UNIDAD EDUCATIVA SIMON RODRIGUEZ;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;100;2027;1;2027;4;11673.04;2027;4;6112.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;CALPI;Ordinario;600317;-78.7416176699;-1.64761209225;UNIDAD EDUCATIVA VICTOR PROAÃ‘O CARRION;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;48;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;CUBIJIES;Ordinario;600337;-78.60444199290001;-1.64926246893;ESCUELA DE EDUCACION BASICA ANDOAS;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;18;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;LICTO;Ordinario;600363;-78.6047511263;-1.76941307458;ESCUELA DE EDUCACION  BASICA   CACIQUE PINTAG;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;20;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;PUNGALA;Ordinario;600410;-78.5939492769;-1.81681986042;ESCUELA DE EDUCACION BASICA  AMBROSIO NORIEGA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;28;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;QUIMIAG;Ordinario;600471;-78.569430592;-1.65755887296;ESCUELA DE EDUCACION BASICA  BERNARDO CASTILLO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;28;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;SAN LUIS;Ordinario;600509;-78.6462645722;-1.70932418256;ESCUELA DE EDUCACION BASICA SAN LUIS REY DE FRANCIA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;32;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;601;CHIMBORAZO;RIOBAMBA;SAN LUIS;Ordinario;600512;-78.6440779569;-1.69670828531;ESCUELA DE EDUCACION BASICA NIDIA JARAMILLO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;46;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;604;CHIMBORAZO;GUAMOTE;PALMIRA;Ordinario;601004;-78.7341270207;-2.07930877966;UNIDAD EDUCATIVA DEL MILENIO GUARDIANA DE LA LENGUA 27 DE FEBRERO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;34;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;605;CHIMBORAZO;GUANO;ILAPO;Ordinario;601064;-78.5849782774;-1.54030779944;UNIDAD EDUCATIVA DR MANUEL RODRIGUEZ OROZCO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;10;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;605;CHIMBORAZO;GUANO;SAN ANDRES;Ordinario;601076;-78.7517209856;-1.56507190266;UNIDAD EDUCATIVA ONCE DE NOVIEMBRE;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;18;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;605;CHIMBORAZO;GUANO;SAN ANDRES;Ordinario;601081;-78.7439636988;-1.55277788945;ESCUELA DE EDUCACIÃ“N BÃSICA REPUBLICA FEDERAL DE ALEMANIA;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;11;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;605;CHIMBORAZO;GUANO;SAN ANDRES;Ordinario;601082;-78.7233220607;-1.5600328664;UNIDAD EDUCATIVA SAN PABLO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;20;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;605;CHIMBORAZO;GUANO;SAN ANDRES;Ordinario;601085;-78.7346890957;-1.55667324508;ESCUELA DE EDUCACIÃ“N BÃSICA BOLIVAR CHIRIBOGA BAQUERO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;17;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;605;CHIMBORAZO;GUANO;SAN ANDRES;Ordinario;601090;-78.7232009212;-1.53039939248;UNIDAD EDUCATIVA TUNTATACTO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;20;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;605;CHIMBORAZO;GUANO;SAN ANDRES;Ordinario;601095;-78.7601609589;-1.55203584331;ESCUELA DE EDUCACIÃ“N BÃSICA NUEVE DE OCTUBRE;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;20;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;605;CHIMBORAZO;GUANO;SAN ISIDRO DE PATULU;Ordinario;601172;-78.6932550785;-1.58588106402;UNIDAD EDUCATIVA SAN ISIDRO;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;25;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;605;CHIMBORAZO;GUANO;SAN JOSE DEL CHAZO;Ordinario;601196;-78.5492264267;-1.5281997372;UNIDAD EDUCATIVA JOSÃ‰ ENRIQUE RODÃ“;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;15;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
3;605;CHIMBORAZO;GUANO;SANTA FE DE GALAN;Ordinario;601197;-78.5628208941;-1.49133609573;ESCUELA DE EDUCACIÃ“N BÃSICA JOSÃ‰ ANTONIO LIZARZABURU;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB;22;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
3;605;CHIMBORAZO;PENIPE;SAN ANTONIO DE BAYUSHIG;Ordinario;601290;-78.5196243099;-1.55055445384;UNIDAD EDUCATIVA MANUEL ALVAREZ MENDEZ;FISCAL;Intercultural;SIERRA;Rural;Inicial/EGB/Bachillerato;22;2027;1;2027;2;5836.52;2027;2;3056.00;2027;1;5748.00;ML_Mo_JE
7;704;EL ORO;BALSAS;BELLAMARIA;Ordinario;700516;-79.8478055404;-3.76041670567;UNIDAD EDUCATIVA BELLAMARIA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;19;2027;1;2027;2;5836.52;2027;2;3056.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;EL GUABO;Ordinario;700574;-79.8258056057;-3.24286149784;UNIDAD EDUCATIVA  DR JOSE MARIA VELASCO IBARRA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;74;2027;1;2027;3;8754.78;2027;3;4584.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;EL GUABO;Ordinario;700586;-79.8306111462;-3.24491707671;ESCUELA DE EDUCACIÃ“N BÃSICA GENERAL MANUEL SERRANO RENDA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;175;2027;1;2027;7;20427.82;2027;7;10696.00;;;-;ML_Mo
7;701;EL ORO;EL GUABO;EL GUABO;Ordinario;700596;-79.8295278204;-3.24280594995;ESCUELA DE EDUCACIÃ“N BÃSICA OSCAR EFREN REYES;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;110;2027;1;2027;4;11673.04;2027;4;6112.00;2027;1;5748.00;ML_Mo_JE
